         88098901 function calls (85082861 primitive calls) in 93.174 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\typed\dictobject.py:545(codegen)
        2    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\np\ufunc\array_exprs.py:343(_fix_invalid_lineno_ranges)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\scipy\sparse\linalg\_isolve\lgmres.py:1(<module>)
        5    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\functools.py:89(_gt_from_lt)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\re\__init__.py:305(_compile_repl)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\typed\dictobject.py:156(codegen)
       22    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\byteflow.py:444(op_POP_TOP)
        1    0.000    0.000    0.004    0.004 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\cpython\listobj.py:451(build_list)
        3    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\genesim_lab\Engine\player\player.py:57(reset)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\scipy\sparse\_index.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ccallback.py:33(CFunc)
        3    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\old_boxing.py:65(box_float)
        8    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\types\functions.py:57(<listcomp>)
        2    0.000    0.000    0.088    0.044 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\types\misc.py:440(get_call_type)
       13    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\templates.py:1221(MethodTemplate)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\scipy\linalg\_decomp_svd.py:1(<module>)
        8    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\genesim_lab\Engine\scene\surfaces.py:119(<listcomp>)
       26    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1220(__init__)
        7    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\np\numpy_support.py:245(map_layout)
       12    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\typed\typedobjectutils.py:17(_as_bytes)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\unsafe\bytes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:1327(getLogger)
        3    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir_utils.py:390(replace_vars_stmt)
        4    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\cpython\old_builtins.py:294(int_impl)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\typed\typeddict.py:21(_make_dict)
        8    0.000    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\cpython\listobj.py:56(data)
       16    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\importlib\metadata\_collections.py:23(freeze)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\genesim_lab\Meshes\cube_mesh.py:30(get_vertex_data)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\bufproto.py:1(<module>)
        2    0.000    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\np\arrayobj.py:5427(check_sequence_shape)
        2    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numpy\_core\arrayprint.py:50(_make_options_dict)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\runtime\nrtdynmod.py:27(_define_nrt_meminfo_data)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\typed\dictobject.py:193(_imp_dtor)
       46    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\imputils.py:95(lower_cast)
       16    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\byteflow.py:1898(get_tos)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\importlib\metadata\__init__.py:567(discover)
       13    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\typed\dictobject.py:1234(literalstrkeydict_impl_get)
        2    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\listdecl.py:19(generic)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numpy\f2py\symbolic.py:157(Expr)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\scipy\sparse\linalg\__init__.py:142(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\typing.py:1019(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\weakref.py:495(popitem)
        4    0.000    0.000    0.000    0.000 <frozen _collections_abc>:933(clear)
        3    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\cpython\old_numbers.py:458(int_negate_impl)
        1    0.000    0.000    0.001    0.001 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\unittest\result.py:1(<module>)
        5    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\np\npyimpl.py:140(_load_effective_address)
       11    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\datamodel\manager.py:23(register)
        2    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\multiprocessing\popen_spawn_win32.py:121(terminate)
        3    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\inspect.py:2039(_signature_bound_method)
       12    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\tokenize.py:323(read_or_stop)
        3    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\np\npyimpl.py:149(load_data)
       29    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\np\math\mathimpl.py:122(unary_math_int_impl)
       29    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\templates.py:1073(_resolve)
       11    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\datamodel\registry.py:9(wraps)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\dictdecl.py:1(<module>)
        3    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\cpython\old_hashing.py:444(inject)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\cpython\setobj.py:117(_SetPayload)
        2    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\builder.py:1002(atomic_rmw)
       18    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        6    0.000    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\cgutils.py:900(if_zero)
       11    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\byteflow.py:920(op_POP_JUMP_FORWARD_IF_TRUE)
        2    0.000    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\multiprocessing\process.py:128(terminate)
        6    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\_moderngl.py:29(__init__)
        1    0.000    0.000    0.001    0.001 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\scipy\sparse\linalg\_eigen\lobpcg\__init__.py:1(<module>)
       74    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\inspect.py:3036(return_annotation)
        7    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\cgutils.py:292(_get_ptr_by_index)
       10    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\npydecl.py:77(<listcomp>)
       12    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\importlib\metadata\__init__.py:478(<genexpr>)
        6    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\typed\typedobjectutils.py:27(codegen)
        5    0.000    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\cpython\listobj.py:34(get_itemsize)
        1    0.000    0.000    0.001    0.001 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numpy\strings\__init__.py:1(<module>)
       72    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\functools.py:724(<listcomp>)
       15    0.000    0.000    0.004    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\base.py:626(wrapped)
        2    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\np\arrayobj.py:5520(np_array)
        9    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\enum.py:961(_find_data_repr_)
        3    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\genesim_lab\Engine\scene\surfaces.py:145(set_only_primary)
        3    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\typing.py:702(Optional)
       24    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\inspect.py:943(<genexpr>)
       21    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
       61    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir.py:1030(infer_constant)
       13    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typeinfer.py:758(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\experimental\jitclass\base.py:40(<listcomp>)
        1    0.000    0.000    0.004    0.004 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\np\arrayobj.py:498(getitem_array_tuple)
       18    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\scipy\sparse\_data.py:148(_create_method)
       15    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\collections\__init__.py:997(__missing__)
       46    0.000    0.000    0.000    0.000 {function FreezableDefaultDict.__missing__ at 0x000001F02E58E700}
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\types\abstract.py:184(__getitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\scipy\linalg\_decomp_qz.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\scipy\sparse\csgraph\_validation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\scipy\sparse\linalg\_eigen\lobpcg\lobpcg.py:1(<module>)
       12    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\re\__init__.py:315(_subx)
       75    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\enum.py:239(__init__)
      4/2    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\npydecl.py:487(_parse_nested_sequence)
        1    0.000    0.000    0.001    0.001 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\boxing.py:1(<module>)
        2    0.000    0.000    0.285    0.142 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\context.py:334(resolve_delitem)
       33    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\byteflow.py:1901(peek)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\argparse.py:1335(_ActionsContainer)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\scipy\linalg\_decomp_cholesky.py:1(<module>)
        2    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\np\npyimpl.py:154(store_data)
        8    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numpy\_core\function_base.py:491(_add_docstring)
        3    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\cpython\old_builtins.py:887(resolve_getattr)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\cpython\setobj.py:372(SetInstance)
        2    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\np\arrayobj.py:5475(assign_item)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\scipy\sparse\_coo.py:24(_coo_base)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\unittest\util.py:1(<module>)
       86    0.000    0.000    0.000    0.000 {built-in method io.text_encoding}
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\runtime\context.py:162(meminfo_alloc_aligned_unchecked)
        6    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\typeof.py:161(_typeof_numpy_scalar)
        6    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\types\npytypes.py:359(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\analysis.py:322(do_prune)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numpy\testing\_private\extbuild.py:1(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numpy\char\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\scipy\sparse\linalg\_isolve\_gcrotmk.py:1(<module>)
        1    0.000    0.000    0.002    0.002 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\np\random\distributions.py:1(<module>)
        2    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\typed\typedobjectutils.py:23(_cast)
        6    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\cpython\slicing.py:138(get_defaults)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\scipy\sparse\_lil.py:20(_lil_base)
        5    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numpy\f2py\auxfuncs.py:971(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\scipy\linalg\_special_matrices.py:1(<module>)
        3    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\np\random\generator_core.py:53(_generate_next_binding)
        6    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\instructions.py:283(__init__)
       12    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\cpython\enumimpl.py:48(int_enum_to_int)
        5    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\cpython\old_numbers.py:1303(float_to_integer)
        2    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numpy\ma\core.py:3013(_update_from)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\scipy\sparse\linalg\_isolve\lsmr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\scipy\sparse\linalg\_dsolve\_add_newdocs.py:1(<module>)
       48    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:162(__delitem__)
        6    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numpy\_core\getlimits.py:62(smallest_subnormal)
        7    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\cpython\old_mathimpl.py:127(unary_math_intr)
       11    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
       13    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\types.py:362(_format_double)
        4    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\cgutils.py:618(loop_nest)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:2081(getLogger)
        5    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\datamodel\old_models.py:759(__init__)
       18    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\imputils.py:115(decorate)
        1    0.000    0.000    0.008    0.008 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\importlib\metadata\__init__.py:473(load)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\cpython\old_numbers.py:598(_implement_bitwise_operators)
        3    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\cpython\rangeobj.py:185(make_range_attr)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\scipy\sparse\linalg\_norm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\ctypes\__init__.py:393(__getitem__)
        2    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\genesim_lab\Meshes\base_mesh.py:27(get_vao)
        2    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\datamodel\old_models.py:1134(__init__)
        1    0.000    0.000    0.007    0.007 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\cpython\hashing.py:1(<module>)
        1    0.000    0.000    0.152    0.152 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\np\arraymath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\scipy\sparse\linalg\_isolve\minres.py:1(<module>)
        6    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numpy\_core\getlimits.py:24(_fr1)
        6    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\extending.py:172(overload_attribute)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\scipy\_lib\decorator.py:215(decorator)
        2    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numpy\_core\fromnumeric.py:3080(max)
       37    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\typing.py:1358(<genexpr>)
        6    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\np\npyimpl.py:646(cast)
        2    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\types\old_scalars.py:237(__init__)
        5    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\types\containers.py:431(copy)
       48    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\interpreter.py:1794(code_freevars)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\experimental\jitclass\base.py:23(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numpy\ma\core.py:2868(__new__)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\cpython\old_hashing.py:412(_Py_HashSecret_t)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numpy\f2py\func2subr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\scipy\_lib\array_api_compat\common\_fft.py:1(<module>)
        4    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\functools.py:852(register)
       13    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numpy\_core\_internal.py:941(npy_ctypes_check)
        2    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\sysconfig.py:709(get_config_var)
      4/3    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
       22    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       32    0.000    0.000    0.000    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\types\containers.py:412(key)
