         30362448 function calls (29093367 primitive calls) in 54.239 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1989    0.002    0.000    0.035    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\cgutils.py:417(get_or_insert_function)
     1154    0.002    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\contextlib.py:470(push)
     6741    0.002    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\datamodel\models.py:48(get_argument_type)
    12783    0.002    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typeinfer.py:119(defined)
     3540    0.002    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\templates.py:280(get_impl_key)
     1625    0.002    0.000    0.014    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\builder.py:826(branch)
     1825    0.002    0.000    0.004    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir.py:377(__init__)
      774    0.002    0.000    0.100    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\analysis.py:71(fix_point)
     9744    0.002    0.000    0.050    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\bytecode.py:242(_fetch_opcode)
     5283    0.002    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\templates.py:248(<genexpr>)
     2158    0.002    0.000    0.017    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\compiler_lock.py:15(release)
     3285    0.002    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\dataclasses.py:1256(is_dataclass)
     9506    0.002    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\byteflow.py:52(__init__)
     4760    0.002    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir.py:1187(get_exact)
     3996    0.002    0.000    0.071    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\runtime\context.py:384(decref)
     6901    0.002    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\inline_closurecall.py:1621(<listcomp>)
    16740    0.002    0.000    0.002    0.000 {method 'replace' of 'str' objects}
4616/4613    0.002    0.000    0.005    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\types.py:121(_to_string)
       43    0.002    0.000    0.005    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\dis.py:618(findlabels)
    10937    0.002    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\types\functions.py:306(<dictcomp>)
     3430    0.002    0.000    0.010    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\builder.py:290(_branch_helper)
       43    0.002    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\byteflow.py:249(propagate_phi_map)
    19269    0.002    0.000    0.002    0.000 {built-in method _warnings._filters_mutated}
    11361    0.002    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir.py:1333(terminator)
    17751    0.002    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\inspect.py:2751(kind)
      645    0.002    0.000    0.034    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\base.py:49(_find)
     8110    0.002    0.000    0.002    0.000 {method 'clear' of 'frame' objects}
1377/1353    0.002    0.000    0.697    0.001 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\base.py:1218(wrapper)
     4251    0.002    0.000    0.019    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\values.py:979(<genexpr>)
      429    0.002    0.000    0.018    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typeinfer.py:1579(typeof_global)
      307    0.001    0.000    0.022    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\callconv.py:777(_get_return_status)
     1518    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\dis.py:639(findlinestarts)
     2522    0.001    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\setdecl.py:79(generic)
     1578    0.001    0.000    0.023    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\binding\module.py:240(_next)
     1162    0.001    0.000    0.002    0.000 {method 'sub' of 're.Pattern' objects}
     3354    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\compiler_machinery.py:28(__exit__)
      345    0.001    0.000    0.362    0.001 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\module.py:212(<listcomp>)
     3855    0.001    0.000    0.001    0.000 {method 'match' of 're.Pattern' objects}
     3412    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir.py:1267(__init__)
     5966    0.001    0.000    0.001    0.000 {built-in method builtins.max}
     4760    0.001    0.000    0.004    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir.py:1179(get)
     2424    0.001    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\listdecl.py:90(generic)
     1259    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\pprint.py:107(__init__)
     1900    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\ctypes\__init__.py:511(cast)
      842    0.001    0.000    0.001    0.000 {built-in method _abc._abc_init}
       43    0.001    0.000    0.016    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typeinfer.py:1123(unify)
     1174    0.001    0.000    0.016    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\lowering.py:818(_cast_var)
     5066    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\byteflow.py:1753(push)
     2382    0.001    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\contextlib.py:522(_push_cm_exit)
    17020    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\types\abstract.py:158(is_precise)
     4472    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\compiler_machinery.py:429(is_registered)
4177/4175    0.001    0.000    0.005    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\context.py:699(unify_pairs)
     1869    0.001    0.000    0.006    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir.py:1209(redefine)
     2922    0.001    0.000    0.046    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typeinfer.py:1493(resolve_value_type)
     2279    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\cpu_options.py:58(encode)
     1380    0.001    0.000    0.079    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\base.py:1200(_has_loc)
     1588    0.001    0.000    0.004    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\event.py:182(register)
     3354    0.001    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\compiler_machinery.py:432(get)
       64    0.001    0.000    8.262    0.129 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\genesim_lab\meshes\chunk_mesh.py:16(__init__)
     3415    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir.py:722(__str__)
      235    0.001    0.000    0.051    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\cgutils.py:99(__init__)
      242    0.001    0.000    0.008    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\rewrites\ir_print.py:11(match)
      289    0.001    0.000    0.042    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\callconv.py:813(decorate_function)
     5522    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir.py:264(define)
     6044    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\controlflow.py:96(add_node)
     6258    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\enum.py:1091(__new__)
     1348    0.001    0.000    0.032    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\targetconfig.py:187(__hash__)
     3536    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\contextlib.py:527(_push_exit_callback)
     4527    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir.py:591(<genexpr>)
    10480    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\interpreter.py:1770(current_scope)
     1350    0.001    0.000    0.005    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\targetconfig.py:57(top_or_none)
      459    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\values.py:47(<listcomp>)
       43    0.001    0.000    0.006    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\transforms.py:529(find_ranges)
     1399    0.001    0.000    0.008    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typeinfer.py:1111(copy_type)
     1103    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\types\npytypes.py:523(__repr__)
      198    0.001    0.000    0.034    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\types.py:33(_get_ll_pointer_type)
     4282    0.001    0.000    0.006    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\byteflow.py:385(op_CACHE)
     1693    0.001    0.000    0.029    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typed_passes.py:757(_do_work_expr)
      530    0.001    0.000    0.013    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\datamodel\models.py:460(as_argument)
     3796    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\types.py:559(__eq__)
     1350    0.001    0.000    0.007    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\instructions.py:556(<listcomp>)
      750    0.001    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\context.py:135(__init__)
      282    0.001    0.000    0.018    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\context.py:744(load_additional_registries)
     2565    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\analysis.py:182(<genexpr>)
     3245    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\builder.py:173(_label_suffix)
     1206    0.001    0.000    0.019    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\binding\passmanagers.py:751(finalize)
      242    0.001    0.000    0.005    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\lowering.py:397(pre_block)
     4689    0.001    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\analysis.py:138(<genexpr>)
      111    0.001    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\pythonapi.py:169(__init__)
     2025    0.001    0.000    0.015    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\context.py:228(<listcomp>)
      470    0.001    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\instructions.py:334(descr)
     2957    0.001    0.000    0.005    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir_utils.py:1553(get_definition)
       43    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\interpreter.py:1490(_legalize_exception_vars)
     1746    0.001    0.000    0.012    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\cgutils.py:158(__setattr__)
      676    0.001    0.000    0.005    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\byteflow.py:1429(op_BINARY_OP)
     1206    0.001    0.000    0.090    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\binding\passmanagers.py:758(run)
     5076    0.001    0.000    0.013    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir_utils.py:2216(<listcomp>)
      387    0.001    0.000    0.101    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\analysis.py:60(compute_live_map)
     1588    0.001    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\event.py:195(unregister)
      793    0.001    0.000    0.009    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typing\templates.py:163(make_concrete_template)
      239    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\interpreter.py:800(find_postive_region)
      171    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\transforms.py:293(has_multiple_backedges)
     6038    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\genesim_lab\engine\scene\events.py:152(overlap_scene)
     2279    0.001    0.000    0.007    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\cpu_options.py:112(_get_values)
     1551    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\_utils.py:9(__init__)
     2296    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\datamodel\models.py:685(get_type)
     1572    0.001    0.000    0.081    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\inspect.py:3024(from_callable)
     1708    0.001    0.000    0.012    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\datamodel\models.py:97(traverse_models)
     1621    0.001    0.000    0.005    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\moderngl\__init__.py:414(__setitem__)
     1206    0.001    0.000    0.019    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\binding\passmanagers.py:744(initialize)
     1863    0.001    0.000    0.039    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\lowering.py:1556(incref)
       43    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\untyped_passes.py:589(run_pass)
     1708    0.001    0.000    0.015    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\datamodel\models.py:135(contains_nrt_meminfo)
     2196    0.001    0.000    0.008    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\values.py:452(_to_string)
     4530    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\types.py:360(__getitem__)
     3176    0.001    0.000    0.009    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\event.py:312(install_listener)
     3685    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\byteflow.py:1647(__hash__)
     4918    0.001    0.000    0.002    0.000 <frozen ntpath>:35(_get_bothseps)
      163    0.001    0.000    0.016    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\datamodel\models.py:551(_as)
       43    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\bytecode.py:288(_compute_lineno)
     4056    0.001    0.000    0.001    0.000 {method 'decode' of 'bytes' objects}
    10054    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\datamodel\models.py:233(get_value_type)
      136    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typeinfer.py:1402(<listcomp>)
     3176    0.001    0.000    0.004    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\types\functions.py:515(__hash__)
     1882    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir_utils.py:364(replace_var_callback)
     2098    0.001    0.000    0.004    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\instructions.py:34(<listcomp>)
     1619    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\genesim_lab\engine\world_objects\voxel_marker.py:33(get_model_matrix)
       77    0.001    0.000    0.008    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\ir.py:112(strformat)
       43    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\untyped_passes.py:1646(run_pass)
     5419    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\bytecode.py:317(label_marker)
     2063    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:405(parent)
      695    0.001    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\utils.py:628(unified_function_type)
    12045    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\datamodel\models.py:132(has_nrt_meminfo)
       43    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\untyped_passes.py:1692(run_pass)
     1544    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\utils.py:250(__init__)
     9792    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\types.py:247(wrap_constant_value)
     3254    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typeinfer.py:44(__init__)
     1572    0.001    0.000    0.083    0.000 C:\Users\Filippo Morbidelli\AppData\Local\Programs\Python\Python311\Lib\inspect.py:3278(signature)
     6198    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\runtime\context.py:40(_require_nrt)
     1118    0.001    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\compiler_machinery.py:188(_validate_pass)
     4298    0.001    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\sigutils.py:43(check_type)
      563    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\types.py:455(__eq__)
      335    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typeinfer.py:1759(typeof_call)
     4654    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\byteflow.py:1757(pop)
      289    0.001    0.000    0.069    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\base.py:412(declare_function)
     2564    0.001    0.000    0.004    0.000 <frozen _collections_abc>:859(__iter__)
     7987    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\binding\common.py:27(_is_shutting_down)
     1249    0.001    0.000    0.025    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\cgutils.py:929(gep_inbounds)
     8963    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\datamodel\models.py:89(traverse)
      350    0.001    0.000    0.022    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\callconv.py:801(get_function_type)
      482    0.001    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\transforms.py:15(visit_BasicBlock)
     2150    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\compiler_machinery.py:385(resolve_requires)
     3619    0.001    0.000    0.005    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\values.py:989(<genexpr>)
      335    0.001    0.000    0.002    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\untyped_passes.py:352(_do_work)
     3354    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\compiler_machinery.py:24(__enter__)
     2050    0.001    0.000    0.027    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\instructions.py:175(descr)
     2236    0.001    0.000    0.003    0.000 <frozen os>:674(__getitem__)
     1471    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\cpu.py:116(call_conv)
      335    0.001    0.000    0.005    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\typeinfer.py:222(__call__)
        4    0.001    0.000    0.001    0.000 {method 'readlines' of '_io._IOBase' objects}
      422    0.001    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\datamodel\models.py:716(<listcomp>)
     9701    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\byteflow.py:1712(has_terminated)
      738    0.001    0.000    0.042    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\llvmlite\ir\builder.py:160(wrapped)
       86    0.001    0.000    0.046    0.001 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\codegen.py:1091(<setcomp>)
     3734    0.001    0.000    0.003    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\utils.py:758(get_hashable_key)
      136    0.001    0.000    0.005    0.000 <frozen ntpath>:741(relpath)
     3512    0.001    0.000    0.001    0.000 {built-in method builtins.print}
     1075    0.001    0.000    0.001    0.000 C:\Users\Filippo Morbidelli\PycharmProjects\Simulate_evo2023\venv\Lib\site-packages\numba\core\controlflow.py:89(__init__)
